Machine_ID,Timestamp,Temperature,Pressure,Vibration_Level,Humidity,Power_Consumption,Failure_Status
MACHINE_004,2025-01-03 05:50:00,69.15,367.24,6.26,33.92,57.68,0
MACHINE_005,2025-01-03 06:00:00,33.41,494.34,2.89,70.62,40.44,0
MACHINE_006,2025-01-03 06:10:00,29.02,415.3,1.94,85.19,41.79,0
MACHINE_007,2025-01-03 06:20:00,46.63,104.46,8.37,81.31,82.75,1
MACHINE_008,2025-01-03 06:30:00,46.02,350.82,2.2,66.17,22.0,0
MACHINE_009,2025-01-03 06:40:00,31.29,414.94,9.93,33.68,54.16,0
MACHINE_010,2025-01-03 06:50:00,37.62,475.95,4.64,60.9,99.63,0
MACHINE_001,2025-01-03 07:00:00,57.62,477.5,8.97,60.18,70.44,1
MACHINE_002,2025-01-03 07:10:00,69.83,131.25,5.5,52.72,12.25,0
MACHINE_003,2025-01-03 07:20:00,70.2,381.02,9.09,35.4,11.71,0
MACHINE_004,2025-01-03 07:30:00,20.6,455.45,0.16,50.64,83.58,0
MACHINE_005,2025-01-03 07:40:00,42.83,421.75,6.42,48.94,78.97,1
MACHINE_006,2025-01-03 07:50:00,66.86,473.48,6.2,38.24,17.62,0
MACHINE_007,2025-01-03 08:00:00,77.23,290.52,3.84,55.62,85.58,0
MACHINE_008,2025-01-03 08:10:00,48.38,130.09,3.88,64.46,41.93,0
MACHINE_009,2025-01-03 08:20:00,39.4,432.03,0.99,36.05,24.48,0
MACHINE_010,2025-01-03 08:30:00,77.44,497.22,2.41,34.77,48.27,0
MACHINE_001,2025-01-03 08:40:00,74.34,293.1,5.11,53.66,28.11,0
MACHINE_002,2025-01-03 08:50:00,40.6,238.49,9.06,58.62,12.58,0
MACHINE_003,2025-01-03 09:00:00,78.82,443.18,1.89,71.34,39.38,0
MACHINE_004,2025-01-03 09:10:00,26.76,407.48,1.98,77.28,89.58,0
MACHINE_005,2025-01-03 09:20:00,72.72,114.79,2.84,83.58,48.2,0
MACHINE_006,2025-01-03 09:30:00,35.38,419.57,9.02,59.71,22.08,0
MACHINE_007,2025-01-03 09:40:00,37.85,492.73,5.28,42.91,22.5,0
MACHINE_008,2025-01-03 09:50:00,63.95,472.63,2.98,54.45,64.13,1
MACHINE_009,2025-01-03 10:00:00,57.1,258.73,2.04,73.18,78.59,0
MACHINE_010,2025-01-03 10:10:00,57.3,164.21,5.2,47.01,13.65,0
MACHINE_001,2025-01-03 10:20:00,74.08,300.52,5.96,37.82,69.17,0
MACHINE_002,2025-01-03 10:30:00,31.94,142.43,6.2,44.6,17.72,1
MACHINE_003,2025-01-03 10:40:00,50.56,209.4,1.27,45.37,90.57,0
MACHINE_004,2025-01-03 10:50:00,57.87,160.25,6.19,58.12,38.63,1
MACHINE_005,2025-01-03 11:00:00,26.22,297.68,2.18,63.84,7.27,0
MACHINE_006,2025-01-03 11:10:00,36.36,333.67,4.6,64.74,35.11,0
MACHINE_007,2025-01-03 11:20:00,65.62,372.87,5.24,80.69,27.09,0
MACHINE_008,2025-01-03 11:30:00,69.79,193.21,6.36,74.91,56.43,0
MACHINE_009,2025-01-03 11:40:00,59.35,429.27,5.08,37.8,8.72,0
MACHINE_010,2025-01-03 11:50:00,60.27,337.49,2.55,32.0,48.48,0
MACHINE_001,2025-01-03 12:00:00,33.07,437.83,4.88,44.8,91.4,0
MACHINE_002,2025-01-03 12:10:00,54.18,395.57,0.19,55.44,58.24,0
MACHINE_003,2025-01-03 12:20:00,43.22,163.8,5.45,55.58,99.05,0
MACHINE_004,2025-01-03 12:30:00,34.18,200.19,7.07,47.98,96.52,0
MACHINE_005,2025-01-03 12:40:00,20.19,399.17,1.97,32.55,53.75,0
MACHINE_006,2025-01-03 12:50:00,64.0,174.13,8.55,72.76,25.84,0
MACHINE_007,2025-01-03 13:00:00,45.37,250.17,7.97,45.92,49.18,0
MACHINE_008,2025-01-03 13:10:00,49.23,247.61,0.73,31.89,32.91,0
MACHINE_009,2025-01-03 13:20:00,72.31,162.57,3.18,66.12,5.73,0
MACHINE_010,2025-01-03 13:30:00,43.34,401.65,8.67,87.05,96.14,0
MACHINE_001,2025-01-03 13:40:00,73.45,498.01,4.66,85.57,86.51,0
MACHINE_002,2025-01-03 13:50:00,52.25,372.08,1.87,69.98,68.51,0
MACHINE_003,2025-01-03 14:00:00,29.41,256.47,4.74,37.7,43.35,0
MACHINE_004,2025-01-03 14:10:00,75.18,461.99,2.63,42.21,59.94,0
MACHINE_005,2025-01-03 14:20:00,35.69,150.45,3.96,54.88,10.4,0
MACHINE_006,2025-01-03 14:30:00,20.71,360.15,1.47,59.77,76.12,0
MACHINE_007,2025-01-03 14:40:00,75.48,166.06,3.01,65.44,72.99,0
MACHINE_008,2025-01-03 14:50:00,52.46,274.86,6.93,65.54,67.5,0
MACHINE_009,2025-01-03 15:00:00,73.64,378.31,7.6,87.93,13.7,0
MACHINE_010,2025-01-03 15:10:00,75.78,258.07,3.37,81.14,68.92,1
MACHINE_001,2025-01-03 15:20:00,79.33,469.77,9.04,61.03,95.76,0
MACHINE_002,2025-01-03 15:30:00,49.69,329.96,2.61,71.42,19.76,0
MACHINE_003,2025-01-03 15:40:00,73.45,341.83,3.08,59.43,76.83,0
MACHINE_004,2025-01-03 15:50:00,71.11,105.25,3.56,73.43,93.21,0
MACHINE_005,2025-01-03 16:00:00,25.99,457.21,6.29,54.14,25.81,0
MACHINE_006,2025-01-03 16:10:00,51.51,269.37,6.51,49.15,87.97,1
MACHINE_007,2025-01-03 16:20:00,23.93,156.39,3.72,31.23,51.63,1
MACHINE_008,2025-01-03 16:30:00,78.4,346.82,5.78,46.08,78.94,1
MACHINE_009,2025-01-03 16:40:00,27.9,338.24,1.98,35.89,26.79,1
MACHINE_010,2025-01-03 16:50:00,70.56,274.23,6.66,56.13,40.58,0
MACHINE_001,2025-01-03 17:00:00,67.82,230.63,6.34,71.84,92.08,0
MACHINE_002,2025-01-03 17:10:00,49.84,153.92,3.43,80.61,45.78,0
MACHINE_003,2025-01-03 17:20:00,70.53,121.65,5.22,87.13,34.73,0
MACHINE_004,2025-01-03 17:30:00,61.47,228.37,0.16,63.87,79.31,0
MACHINE_005,2025-01-03 17:40:00,64.3,412.32,2.4,72.36,66.24,0
MACHINE_006,2025-01-03 17:50:00,20.87,327.22,6.52,53.94,44.31,1
MACHINE_007,2025-01-03 18:00:00,38.06,148.6,5.77,81.6,95.27,0
MACHINE_008,2025-01-03 18:10:00,60.72,129.45,6.04,38.36,86.51,0
MACHINE_009,2025-01-03 18:20:00,53.13,362.72,3.47,86.67,96.98,0
MACHINE_010,2025-01-03 18:30:00,72.43,115.64,8.97,87.01,94.43,0
MACHINE_001,2025-01-03 18:40:00,47.24,356.57,6.59,34.7,15.04,0
MACHINE_002,2025-01-03 18:50:00,54.32,326.71,2.84,40.31,8.67,0
MACHINE_003,2025-01-03 19:00:00,40.34,357.27,3.42,49.37,47.44,0
MACHINE_004,2025-01-03 19:10:00,28.26,246.11,8.49,71.95,30.35,0
MACHINE_005,2025-01-03 19:20:00,21.99,304.5,2.97,54.9,56.7,0
MACHINE_006,2025-01-03 19:30:00,32.74,457.25,1.95,68.79,55.1,0
MACHINE_007,2025-01-03 19:40:00,77.28,361.76,6.34,70.1,94.25,0
MACHINE_008,2025-01-03 19:50:00,67.49,249.61,4.04,40.36,37.58,0
MACHINE_009,2025-01-03 20:00:00,76.46,140.08,3.55,65.61,95.95,0
MACHINE_010,2025-01-03 20:10:00,76.56,436.35,9.39,49.55,34.65,0
MACHINE_001,2025-01-03 20:20:00,22.56,351.26,0.57,30.46,28.69,0
MACHINE_002,2025-01-03 20:30:00,53.48,477.68,9.09,54.37,10.32,0
MACHINE_003,2025-01-03 20:40:00,54.2,273.27,5.76,60.87,56.18,0
MACHINE_004,2025-01-03 20:50:00,37.18,472.55,4.05,75.31,16.8,0
MACHINE_005,2025-01-03 21:00:00,73.09,471.4,3.13,38.01,71.54,0
MACHINE_006,2025-01-03 21:10:00,69.79,233.35,7.11,72.69,88.0,0
MACHINE_007,2025-01-03 21:20:00,31.74,103.75,1.35,86.06,76.09,0
MACHINE_008,2025-01-03 21:30:00,63.73,438.39,8.49,33.9,34.12,0
MACHINE_009,2025-01-03 21:40:00,26.75,154.39,1.92,34.64,82.27,0
MACHINE_010,2025-01-03 21:50:00,29.98,449.33,1.34,66.14,95.81,0
MACHINE_001,2025-01-03 22:00:00,69.85,246.94,9.11,89.49,6.28,0
MACHINE_002,2025-01-03 22:10:00,69.8,454.45,3.45,47.24,14.88,0
MACHINE_003,2025-01-03 22:20:00,51.72,269.95,7.22,54.19,87.26,0
MACHINE_004,2025-01-03 22:30:00,78.8,141.68,2.31,32.38,25.25,0
MACHINE_005,2025-01-03 22:40:00,77.43,498.29,4.09,61.47,49.26,0
MACHINE_006,2025-01-03 22:50:00,67.34,220.18,9.14,65.45,56.44,0
MACHINE_007,2025-01-03 23:00:00,53.71,280.1,2.78,73.56,28.28,0
MACHINE_008,2025-01-03 23:10:00,43.51,213.37,9.35,85.77,71.31,0
MACHINE_009,2025-01-03 23:20:00,74.09,148.93,1.38,33.1,56.49,0
MACHINE_010,2025-01-03 23:30:00,62.08,190.04,7.01,55.63,51.88,0
MACHINE_001,2025-01-03 23:40:00,47.58,379.91,7.1,55.74,6.98,0
MACHINE_002,2025-01-03 23:50:00,73.97,354.76,9.42,43.62,84.4,0
MACHINE_003,2025-01-04 00:00:00,44.07,143.33,7.22,56.74,16.02,0
MACHINE_004,2025-01-04 00:10:00,24.98,486.95,2.55,60.22,82.89,0
MACHINE_005,2025-01-04 00:20:00,43.21,425.07,7.59,49.54,56.42,0
MACHINE_006,2025-01-04 00:30:00,55.6,182.24,3.69,78.07,15.25,1
MACHINE_007,2025-01-04 00:40:00,59.53,249.14,6.98,43.9,66.98,1
MACHINE_008,2025-01-04 00:50:00,42.58,470.51,6.64,67.45,44.88,1
MACHINE_009,2025-01-04 01:00:00,56.31,471.87,8.29,86.04,60.12,0
MACHINE_010,2025-01-04 01:10:00,57.72,418.13,2.3,57.56,96.9,0
MACHINE_001,2025-01-04 01:20:00,32.86,420.46,9.55,72.36,60.21,0
MACHINE_002,2025-01-04 01:30:00,44.79,376.92,6.17,63.63,80.74,0
MACHINE_003,2025-01-04 01:40:00,29.06,278.31,3.31,65.61,46.99,0
MACHINE_004,2025-01-04 01:50:00,40.69,148.76,4.83,77.52,82.24,0
MACHINE_005,2025-01-04 02:00:00,31.52,113.28,9.74,76.21,55.61,0
MACHINE_006,2025-01-04 02:10:00,60.61,225.03,3.68,64.87,86.63,0
MACHINE_007,2025-01-04 02:20:00,61.47,169.47,0.46,78.4,9.59,0
MACHINE_008,2025-01-04 02:30:00,57.52,303.22,1.53,67.99,92.34,0
MACHINE_009,2025-01-04 02:40:00,40.81,384.11,4.64,66.87,59.04,1
MACHINE_010,2025-01-04 02:50:00,28.57,388.04,5.78,52.9,85.1,0
MACHINE_001,2025-01-04 03:00:00,49.94,498.55,9.73,38.93,28.46,0
MACHINE_002,2025-01-04 03:10:00,64.07,423.39,7.41,44.29,43.25,0
MACHINE_003,2025-01-04 03:20:00,60.48,482.46,1.93,50.63,34.56,0
MACHINE_004,2025-01-04 03:30:00,57.27,358.71,5.04,53.39,35.69,1
MACHINE_005,2025-01-04 03:40:00,25.49,312.99,7.89,49.68,51.7,0
MACHINE_006,2025-01-04 03:50:00,37.14,230.97,6.32,87.3,11.02,0
MACHINE_007,2025-01-04 04:00:00,57.56,156.49,9.04,58.12,32.65,0
MACHINE_008,2025-01-04 04:10:00,30.88,175.92,6.13,80.95,67.16,0
MACHINE_009,2025-01-04 04:20:00,63.42,261.35,0.16,85.15,47.84,0
MACHINE_010,2025-01-04 04:30:00,24.13,375.56,7.75,87.0,9.98,1
MACHINE_001,2025-01-04 04:40:00,67.74,320.43,7.0,45.68,47.69,0
MACHINE_002,2025-01-04 04:50:00,54.65,287.43,7.34,71.69,66.5,0
MACHINE_003,2025-01-04 05:00:00,79.37,182.6,2.79,31.07,13.52,0
MACHINE_004,2025-01-04 05:10:00,21.1,483.65,6.44,85.15,50.04,0
MACHINE_005,2025-01-04 05:20:00,55.99,407.05,5.84,41.94,34.7,0
MACHINE_006,2025-01-04 05:30:00,20.63,227.94,2.64,64.86,25.95,0
MACHINE_007,2025-01-04 05:40:00,60.71,175.22,5.83,47.2,15.68,0
MACHINE_008,2025-01-04 05:50:00,39.35,193.38,3.1,41.34,71.43,0
MACHINE_009,2025-01-04 06:00:00,63.76,363.79,7.77,33.54,66.38,1
MACHINE_010,2025-01-04 06:10:00,34.56,301.87,8.62,69.42,30.35,0
MACHINE_001,2025-01-04 06:20:00,55.64,122.47,8.52,49.48,47.18,0
MACHINE_002,2025-01-04 06:30:00,63.0,121.51,7.38,35.31,96.45,0
MACHINE_003,2025-01-04 06:40:00,61.03,216.97,5.66,53.39,58.39,0
MACHINE_004,2025-01-04 06:50:00,45.16,176.46,3.81,72.34,75.63,0
MACHINE_005,2025-01-04 07:00:00,34.82,304.46,4.65,66.92,49.5,0
MACHINE_006,2025-01-04 07:10:00,21.31,176.24,2.89,81.03,16.7,0
MACHINE_007,2025-01-04 07:20:00,77.49,470.54,8.04,54.5,56.86,0
MACHINE_008,2025-01-04 07:30:00,71.91,242.1,8.77,83.47,50.09,0
MACHINE_009,2025-01-04 07:40:00,68.21,164.16,7.55,58.18,52.8,0
MACHINE_010,2025-01-04 07:50:00,74.28,196.58,8.63,78.1,52.85,0
MACHINE_001,2025-01-04 08:00:00,54.76,471.58,1.69,88.33,86.35,0
MACHINE_002,2025-01-04 08:10:00,21.25,125.53,6.78,64.87,76.05,0
MACHINE_003,2025-01-04 08:20:00,44.94,256.73,2.02,48.75,23.16,0
MACHINE_004,2025-01-04 08:30:00,64.56,161.61,4.84,66.41,21.63,0
MACHINE_005,2025-01-04 08:40:00,23.38,166.0,6.27,66.56,28.0,0
MACHINE_006,2025-01-04 08:50:00,67.21,183.81,6.49,50.09,52.42,0
MACHINE_007,2025-01-04 09:00:00,46.89,234.57,7.16,71.4,53.66,1
MACHINE_008,2025-01-04 09:10:00,59.23,363.95,6.65,66.37,69.41,0
MACHINE_009,2025-01-04 09:20:00,67.52,127.67,3.71,30.74,69.69,0
MACHINE_010,2025-01-04 09:30:00,55.12,210.92,4.06,67.13,98.6,0
MACHINE_001,2025-01-04 09:40:00,50.15,166.58,8.93,33.09,5.56,1
MACHINE_002,2025-01-04 09:50:00,48.87,370.2,9.9,44.17,5.43,0
MACHINE_003,2025-01-04 10:00:00,42.33,433.36,8.01,48.5,34.89,0
MACHINE_004,2025-01-04 10:10:00,25.0,111.09,7.93,48.7,28.74,0
MACHINE_005,2025-01-04 10:20:00,44.8,467.88,0.49,32.02,85.46,0
MACHINE_006,2025-01-04 10:30:00,40.04,244.35,5.51,36.42,63.19,0
MACHINE_007,2025-01-04 10:40:00,38.16,471.55,3.32,30.91,95.65,0
MACHINE_008,2025-01-04 10:50:00,35.45,206.67,7.5,79.16,61.34,0
MACHINE_009,2025-01-04 11:00:00,39.13,416.22,4.97,84.35,61.01,0
MACHINE_010,2025-01-04 11:10:00,58.08,373.05,5.61,67.62,70.55,0
MACHINE_001,2025-01-04 11:20:00,51.18,264.91,6.06,30.37,48.04,0
MACHINE_002,2025-01-04 11:30:00,36.57,160.33,8.62,60.8,51.2,1
MACHINE_003,2025-01-04 11:40:00,25.72,391.33,8.22,30.49,68.5,0
MACHINE_004,2025-01-04 11:50:00,30.68,498.24,4.36,41.46,62.08,0
MACHINE_005,2025-01-04 12:00:00,27.14,135.89,6.64,74.05,21.69,0
MACHINE_006,2025-01-04 12:10:00,65.71,384.81,6.44,55.14,36.44,0
MACHINE_007,2025-01-04 12:20:00,29.17,134.06,4.44,57.52,5.81,0
MACHINE_008,2025-01-04 12:30:00,55.59,346.98,1.86,73.05,30.21,0
MACHINE_009,2025-01-04 12:40:00,79.67,304.17,2.69,88.9,73.98,0
MACHINE_010,2025-01-04 12:50:00,23.73,362.08,8.34,77.94,96.05,0
MACHINE_001,2025-01-04 13:00:00,57.7,272.52,8.18,44.51,81.63,0
MACHINE_002,2025-01-04 13:10:00,44.67,128.36,4.14,59.96,5.38,0
MACHINE_003,2025-01-04 13:20:00,55.63,207.88,0.54,42.4,52.28,0
MACHINE_004,2025-01-04 13:30:00,29.14,137.79,1.92,41.19,40.34,0
MACHINE_005,2025-01-04 13:40:00,68.79,312.65,7.37,68.25,95.54,0
MACHINE_006,2025-01-04 13:50:00,46.83,129.3,6.7,55.24,94.1,0
MACHINE_007,2025-01-04 14:00:00,42.81,318.02,1.47,80.88,86.41,0
MACHINE_008,2025-01-04 14:10:00,27.33,455.87,5.85,77.3,24.45,0
MACHINE_009,2025-01-04 14:20:00,62.33,378.3,5.1,74.14,52.09,0
MACHINE_010,2025-01-04 14:30:00,79.73,413.57,3.87,48.47,99.85,0
MACHINE_001,2025-01-04 14:40:00,40.83,377.28,7.58,60.11,20.05,0
MACHINE_002,2025-01-04 14:50:00,78.12,331.67,0.4,82.66,37.27,0
MACHINE_003,2025-01-04 15:00:00,78.13,451.88,9.59,38.04,16.42,0
MACHINE_004,2025-01-04 15:10:00,49.16,263.9,1.95,62.33,89.95,1
MACHINE_005,2025-01-04 15:20:00,44.31,282.52,2.93,80.4,85.4,0
MACHINE_006,2025-01-04 15:30:00,46.55,189.06,8.34,40.01,82.63,0
MACHINE_007,2025-01-04 15:40:00,53.52,386.17,2.36,55.37,95.2,0
MACHINE_008,2025-01-04 15:50:00,36.33,313.26,9.92,49.99,50.35,0
MACHINE_009,2025-01-04 16:00:00,65.72,259.81,9.93,65.01,50.61,0
MACHINE_010,2025-01-04 16:10:00,72.34,375.19,2.0,38.61,81.84,0
MACHINE_001,2025-01-04 16:20:00,29.13,131.99,6.21,32.33,14.06,0
MACHINE_002,2025-01-04 16:30:00,26.22,326.15,8.88,79.82,54.93,0
MACHINE_003,2025-01-04 16:40:00,40.44,247.77,8.32,30.81,80.86,0
MACHINE_004,2025-01-04 16:50:00,58.29,498.96,7.13,72.85,24.91,0
MACHINE_005,2025-01-04 17:00:00,50.12,183.37,4.77,66.81,80.53,0
MACHINE_006,2025-01-04 17:10:00,45.2,372.85,5.99,76.16,14.12,0
MACHINE_007,2025-01-04 17:20:00,43.2,299.63,7.32,79.47,37.48,0
MACHINE_008,2025-01-04 17:30:00,23.73,311.17,1.27,42.44,90.49,0
MACHINE_009,2025-01-04 17:40:00,69.0,208.5,5.83,47.03,10.12,0
MACHINE_010,2025-01-04 17:50:00,41.81,423.17,3.9,53.79,86.54,0
MACHINE_001,2025-01-04 18:00:00,66.95,435.49,4.8,48.47,19.62,0
MACHINE_002,2025-01-04 18:10:00,77.43,483.73,7.17,46.4,45.37,0
MACHINE_003,2025-01-04 18:20:00,69.41,285.07,1.68,53.12,66.4,0
MACHINE_004,2025-01-04 18:30:00,39.01,317.93,1.15,75.63,39.05,0
MACHINE_005,2025-01-04 18:40:00,73.11,150.73,2.77,77.95,95.44,0
MACHINE_006,2025-01-04 18:50:00,39.89,191.82,9.1,73.76,78.72,0
MACHINE_007,2025-01-04 19:00:00,27.77,443.68,4.14,47.63,18.3,0
MACHINE_008,2025-01-04 19:10:00,20.09,497.59,0.23,63.6,17.22,0
MACHINE_009,2025-01-04 19:20:00,72.96,312.26,8.95,63.44,21.06,0
MACHINE_010,2025-01-04 19:30:00,27.63,380.98,5.23,53.81,76.99,0
MACHINE_001,2025-01-04 19:40:00,21.38,111.7,6.01,80.58,84.36,0
MACHINE_002,2025-01-04 19:50:00,39.13,261.27,0.59,35.99,45.72,0
MACHINE_003,2025-01-04 20:00:00,49.88,284.37,1.01,43.91,10.72,0
MACHINE_004,2025-01-04 20:10:00,59.49,427.73,2.64,65.95,35.54,0
MACHINE_005,2025-01-04 20:20:00,68.24,458.87,0.64,31.32,96.31,0
MACHINE_006,2025-01-04 20:30:00,69.1,105.85,7.95,88.07,45.13,0
MACHINE_007,2025-01-04 20:40:00,76.5,439.13,9.87,42.23,17.05,0
MACHINE_008,2025-01-04 20:50:00,70.21,457.17,8.28,85.95,52.04,0
MACHINE_009,2025-01-04 21:00:00,38.81,166.87,9.58,65.71,14.21,0
MACHINE_010,2025-01-04 21:10:00,26.08,275.02,3.14,53.85,86.82,0
MACHINE_001,2025-01-04 21:20:00,69.27,413.82,9.58,37.39,49.11,0
MACHINE_002,2025-01-04 21:30:00,55.59,121.23,9.78,32.49,48.21,0
MACHINE_003,2025-01-04 21:40:00,78.96,236.86,9.05,48.42,65.7,0
MACHINE_004,2025-01-04 21:50:00,45.94,210.22,9.59,46.73,99.45,0
MACHINE_005,2025-01-04 22:00:00,57.6,474.1,9.64,57.81,52.48,0
MACHINE_006,2025-01-04 22:10:00,71.54,355.15,7.23,31.04,87.36,0
MACHINE_007,2025-01-04 22:20:00,63.69,336.19,7.4,69.99,62.19,0
MACHINE_008,2025-01-04 22:30:00,20.91,132.29,1.04,50.31,69.02,0
MACHINE_009,2025-01-04 22:40:00,58.5,184.67,6.2,53.01,92.01,0
MACHINE_010,2025-01-04 22:50:00,25.69,449.87,4.86,54.91,46.08,0
MACHINE_001,2025-01-04 23:00:00,73.35,213.35,5.41,70.92,95.98,0
MACHINE_002,2025-01-04 23:10:00,75.12,404.75,3.22,45.95,38.03,0
MACHINE_003,2025-01-04 23:20:00,52.7,291.86,8.84,61.27,21.86,0
MACHINE_004,2025-01-04 23:30:00,54.67,255.54,5.41,33.14,48.27,0
MACHINE_005,2025-01-04 23:40:00,67.05,216.04,8.59,35.95,80.59,0
MACHINE_006,2025-01-04 23:50:00,51.01,256.1,4.54,34.4,16.23,0
MACHINE_007,2025-01-05 00:00:00,41.98,475.46,1.16,82.55,91.56,0
MACHINE_008,2025-01-05 00:10:00,64.12,464.7,5.13,43.57,52.99,0
MACHINE_009,2025-01-05 00:20:00,79.02,117.56,1.32,84.66,41.17,1
MACHINE_010,2025-01-05 00:30:00,66.19,316.71,1.35,67.63,41.59,0
MACHINE_001,2025-01-05 00:40:00,51.18,453.91,5.32,60.06,59.63,0
MACHINE_002,2025-01-05 00:50:00,37.74,218.19,2.61,51.29,51.07,0
MACHINE_003,2025-01-05 01:00:00,71.95,396.69,7.93,50.43,85.21,1
MACHINE_004,2025-01-05 01:10:00,52.01,138.86,0.79,58.73,9.25,1
MACHINE_005,2025-01-05 01:20:00,67.62,353.7,7.8,50.59,82.83,0
MACHINE_006,2025-01-05 01:30:00,47.34,249.5,7.4,62.1,28.6,0
MACHINE_007,2025-01-05 01:40:00,55.13,234.39,4.69,38.77,65.51,0
MACHINE_008,2025-01-05 01:50:00,63.66,400.77,8.05,52.31,55.65,0
MACHINE_009,2025-01-05 02:00:00,67.67,366.06,6.56,48.57,89.35,0
MACHINE_010,2025-01-05 02:10:00,20.1,496.86,2.7,74.36,76.28,0
MACHINE_001,2025-01-05 02:20:00,75.74,458.27,7.59,82.86,83.31,0
MACHINE_002,2025-01-05 02:30:00,34.15,208.67,7.13,36.71,42.42,1
MACHINE_003,2025-01-05 02:40:00,26.23,207.88,8.16,46.15,43.42,0
MACHINE_004,2025-01-05 02:50:00,28.19,439.57,1.97,70.03,60.24,0
MACHINE_005,2025-01-05 03:00:00,70.14,228.4,1.95,77.51,92.92,0
MACHINE_006,2025-01-05 03:10:00,69.37,417.72,1.22,50.81,59.95,0
MACHINE_007,2025-01-05 03:20:00,21.72,190.63,5.2,71.98,97.8,0
MACHINE_008,2025-01-05 03:30:00,73.27,358.95,8.65,67.02,73.2,0
MACHINE_009,2025-01-05 03:40:00,39.57,166.71,1.26,61.83,14.9,0
MACHINE_010,2025-01-05 03:50:00,66.73,250.66,9.44,32.65,53.27,0
MACHINE_001,2025-01-05 04:00:00,52.27,231.46,5.7,79.48,31.94,0
MACHINE_002,2025-01-05 04:10:00,38.76,262.14,4.54,40.18,29.5,1
MACHINE_003,2025-01-05 04:20:00,55.9,227.84,3.82,49.16,59.02,0
MACHINE_004,2025-01-05 04:30:00,26.83,467.68,7.72,65.84,93.22,1
MACHINE_005,2025-01-05 04:40:00,52.16,319.43,5.76,87.47,40.46,0
MACHINE_006,2025-01-05 04:50:00,64.95,328.72,9.19,74.21,14.12,0
MACHINE_007,2025-01-05 05:00:00,46.97,374.75,6.14,84.91,91.05,0
MACHINE_008,2025-01-05 05:10:00,73.83,186.39,9.93,40.52,36.63,0
MACHINE_009,2025-01-05 05:20:00,43.98,122.78,5.3,87.26,71.36,0
MACHINE_010,2025-01-05 05:30:00,44.11,481.63,4.41,59.11,22.92,0
MACHINE_001,2025-01-05 05:40:00,35.62,347.96,2.73,59.53,25.52,0
MACHINE_002,2025-01-05 05:50:00,62.96,238.26,3.43,73.64,17.96,0
MACHINE_003,2025-01-05 06:00:00,44.6,246.04,5.15,44.67,40.16,0
MACHINE_004,2025-01-05 06:10:00,71.37,406.72,8.6,42.87,55.37,0
MACHINE_005,2025-01-05 06:20:00,65.63,116.78,6.45,42.57,75.84,0
MACHINE_006,2025-01-05 06:30:00,29.42,131.41,0.39,73.04,15.32,0
MACHINE_007,2025-01-05 06:40:00,33.65,357.24,1.96,49.73,16.42,0
MACHINE_008,2025-01-05 06:50:00,33.65,462.95,1.42,87.0,10.4,0
MACHINE_009,2025-01-05 07:00:00,76.77,145.66,7.78,79.15,95.74,0
MACHINE_010,2025-01-05 07:10:00,76.48,137.66,1.28,62.07,69.33,1
MACHINE_001,2025-01-05 07:20:00,52.52,296.39,6.77,55.98,73.49,0
MACHINE_002,2025-01-05 07:30:00,65.65,476.19,3.71,69.32,86.2,0
MACHINE_003,2025-01-05 07:40:00,59.69,493.72,5.45,76.05,95.11,0
MACHINE_004,2025-01-05 07:50:00,22.87,145.27,9.39,69.94,23.95,0
MACHINE_005,2025-01-05 08:00:00,50.01,321.1,1.36,55.26,25.92,0
MACHINE_006,2025-01-05 08:10:00,41.18,105.34,6.66,80.71,34.18,0
MACHINE_007,2025-01-05 08:20:00,76.68,293.78,5.2,62.66,71.45,0
MACHINE_008,2025-01-05 08:30:00,33.61,280.52,4.29,66.52,70.44,0
MACHINE_009,2025-01-05 08:40:00,73.33,493.16,0.94,30.54,11.68,0
MACHINE_010,2025-01-05 08:50:00,68.02,301.26,1.65,76.53,34.64,0
MACHINE_001,2025-01-05 09:00:00,59.93,169.12,9.46,54.45,56.91,0
MACHINE_002,2025-01-05 09:10:00,77.39,171.8,5.23,75.78,15.47,1
MACHINE_003,2025-01-05 09:20:00,64.43,231.81,2.01,33.01,70.97,0
MACHINE_004,2025-01-05 09:30:00,64.3,492.06,7.36,52.21,50.86,0
MACHINE_005,2025-01-05 09:40:00,41.66,317.74,4.86,54.01,22.75,0
MACHINE_006,2025-01-05 09:50:00,39.72,403.04,5.42,71.04,93.48,0
MACHINE_007,2025-01-05 10:00:00,39.78,399.21,6.0,83.29,97.09,0
MACHINE_008,2025-01-05 10:10:00,23.73,215.31,7.16,48.18,95.48,0
MACHINE_009,2025-01-05 10:20:00,79.31,472.8,1.94,56.98,74.36,0
MACHINE_010,2025-01-05 10:30:00,37.04,281.23,8.0,39.71,28.75,0
MACHINE_001,2025-01-05 10:40:00,43.16,302.33,2.21,30.27,47.33,1
MACHINE_002,2025-01-05 10:50:00,49.18,460.82,7.58,73.89,80.87,0
MACHINE_003,2025-01-05 11:00:00,20.81,180.46,4.61,70.77,84.53,0
MACHINE_004,2025-01-05 11:10:00,58.03,495.63,4.08,36.15,10.16,0
MACHINE_005,2025-01-05 11:20:00,60.95,104.79,9.55,88.62,53.8,0
MACHINE_006,2025-01-05 11:30:00,51.59,400.83,8.59,76.73,48.02,0
MACHINE_007,2025-01-05 11:40:00,77.85,206.1,8.37,48.22,56.76,0
